season,team,player,league,sport,numTeams,rank,position,year,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
2025,"{'id': 140, 'name': 'Texas Rangers', 'link': '/api/v1/teams/140'}","{'id': 518876, 'fullName': 'Merrill Kelly', 'link': '/api/v1/people/518876', 'firstName': 'Merrill', 'lastName': 'Kelly'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",2,19,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,36,32,32,183,191,79,35,3,23,167,48,0,157,2,.226,696,.277,.384,.661,2,14,.875,.125,10,2833,3.52,184.0,12,9,0,0,0,0,72,1.11,748,552,32,0,0,1861,.660,2,2,1,5,267,0.96,.571,15.40,0,3.48,8.17,2.35,7.68,3.86,1.13,0,0,0,1,1
2025,"{'id': 121, 'name': 'New York Mets', 'link': '/api/v1/teams/121'}","{'id': 605280, 'fullName': 'Clay Holmes', 'link': '/api/v1/people/605280', 'firstName': 'Clay', 'lastName': 'Holmes'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,20,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,32,33,31,219,130,74,25,1,14,129,66,0,150,13,.241,622,.324,.352,.676,7,8,.533,.467,14,2764,3.53,165.2,12,8,0,0,0,0,65,1.30,708,497,33,0,0,1736,.630,13,1,6,0,219,1.68,.600,16.68,0,1.95,7.01,3.59,8.15,4.02,0.76,2,1,1,1,5
2025,"{'id': 136, 'name': 'Seattle Mariners', 'link': '/api/v1/teams/136'}","{'id': 622491, 'fullName': 'Luis Castillo', 'link': '/api/v1/people/622491', 'firstName': 'Luis', 'lastName': 'Castillo'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,21,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,32,32,32,165,197,76,34,3,23,162,46,0,168,7,.244,689,.297,.402,.699,5,13,.722,.278,15,2988,3.54,180.2,11,8,0,0,0,0,71,1.18,745,542,32,0,0,1948,.650,7,0,3,1,277,0.84,.579,16.54,0,3.52,8.07,2.29,8.37,3.79,1.15,0,0,0,0,3
2025,"{'id': 141, 'name': 'Toronto Blue Jays', 'link': '/api/v1/teams/141'}","{'id': 592332, 'fullName': 'Kevin Gausman', 'link': '/api/v1/people/592332', 'firstName': 'Kevin', 'lastName': 'Gausman'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,22,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,34,32,32,150,226,79,34,2,21,189,50,2,155,3,.216,716,.269,.358,.627,3,17,.850,.150,8,3030,3.59,193.0,10,11,0,0,0,0,77,1.06,775,579,32,1,1,2042,.670,3,2,1,1,256,0.66,.476,15.70,0,3.78,8.81,2.33,7.23,3.68,0.98,0,0,2,1,3
2025,"{'id': 137, 'name': 'San Francisco Giants', 'link': '/api/v1/teams/137'}","{'id': 592662, 'fullName': 'Robbie Ray', 'link': '/api/v1/people/592662', 'firstName': 'Robbie', 'lastName': 'Ray'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,23,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,33,32,32,137,207,81,39,2,22,186,73,0,148,4,.221,671,.298,.383,.681,10,20,.667,.333,8,3069,3.65,182.1,11,8,0,0,0,0,74,1.21,755,547,32,1,0,1955,.640,4,1,7,6,257,0.66,.579,16.83,0,2.55,9.18,3.60,7.31,4.00,1.09,0,0,0,1,6
2025,"{'id': 117, 'name': 'Houston Astros', 'link': '/api/v1/teams/117'}","{'id': 664285, 'fullName': 'Framber Valdez', 'link': '/api/v1/people/664285', 'firstName': 'Framber', 'lastName': 'Valdez'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,24,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,31,31,31,247,122,82,33,4,15,187,68,0,171,7,.238,717,.308,.358,.666,3,25,.893,.107,22,2891,3.66,192.0,13,11,0,0,0,0,78,1.24,802,576,31,2,0,1861,.640,7,1,12,1,257,2.02,.542,15.06,0,2.75,8.77,3.19,8.02,3.84,0.70,0,0,0,4,6
2025,"{'id': 113, 'name': 'Cincinnati Reds', 'link': '/api/v1/teams/113'}","{'id': 641793, 'fullName': 'Zack Littell', 'link': '/api/v1/people/641793', 'firstName': 'Zack', 'lastName': 'Littell'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",2,25,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,29,32,32,181,232,81,33,1,36,130,32,1,174,7,.244,712,.282,.445,.727,5,16,.762,.238,15,2788,3.81,186.2,10,8,0,0,0,0,79,1.10,759,560,32,1,0,1867,.670,7,0,3,0,317,0.78,.556,14.94,0,4.06,6.27,1.54,8.39,3.91,1.74,0,0,3,0,5
2025,"{'id': 118, 'name': 'Kansas City Royals', 'link': '/api/v1/teams/118'}","{'id': 608379, 'fullName': 'Michael Wacha', 'link': '/api/v1/people/608379', 'firstName': 'Michael', 'lastName': 'Wacha'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,26,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,33,31,31,154,220,74,29,6,15,126,45,0,166,4,.252,658,.302,.383,.685,0,2,1.000,.000,18,2666,3.86,172.2,10,13,0,0,0,0,74,1.22,716,518,31,0,0,1746,.650,4,0,2,0,252,0.70,.435,15.44,0,2.80,6.57,2.35,8.65,3.86,0.78,0,0,1,4,4
2025,"{'id': 139, 'name': 'Tampa Bay Rays', 'link': '/api/v1/teams/139'}","{'id': 686752, 'fullName': 'Ryan Pepiot', 'link': '/api/v1/people/686752', 'firstName': 'Ryan', 'lastName': 'Pepiot'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,27,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,27,31,31,134,176,77,27,3,26,167,61,0,134,6,.221,607,.297,.404,.701,8,16,.667,.333,13,2699,3.86,167.2,11,12,0,0,0,0,72,1.16,679,503,31,0,0,1737,.640,6,0,5,5,245,0.76,.478,16.10,0,2.74,8.96,3.27,7.19,4.13,1.40,0,0,0,2,3
2025,"{'id': 143, 'name': 'Philadelphia Phillies', 'link': '/api/v1/teams/143'}","{'id': 666200, 'fullName': 'Jesús Luzardo', 'link': '/api/v1/people/666200', 'firstName': 'Jesús', 'lastName': 'Luzardo'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,28,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,27,32,32,153,162,85,33,0,16,216,57,0,167,3,.240,696,.299,.356,.655,11,22,.667,.333,10,3013,3.92,183.2,15,7,0,0,0,0,80,1.22,758,551,32,0,0,1955,.650,3,1,2,6,248,0.94,.682,16.40,0,3.79,10.58,2.79,8.18,4.17,0.78,0,0,0,0,2
2025,"{'id': 141, 'name': 'Toronto Blue Jays', 'link': '/api/v1/teams/141'}","{'id': 605135, 'fullName': 'Chris Bassitt', 'link': '/api/v1/people/605135', 'firstName': 'Chris', 'lastName': 'Bassitt'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,29,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,36,32,31,185,146,80,31,3,22,166,52,0,174,13,.261,667,.325,.415,.740,3,14,.824,.176,15,2829,3.96,170.1,11,9,0,0,0,0,75,1.33,736,511,32,1,0,1805,.640,13,3,4,0,277,1.27,.550,16.61,0,3.19,8.77,2.75,9.19,4.23,1.16,0,0,0,1,3
2025,"{'id': 108, 'name': 'Los Angeles Angels', 'link': '/api/v1/teams/108'}","{'id': 579328, 'fullName': 'Yusei Kikuchi', 'link': '/api/v1/people/579328', 'firstName': 'Yusei', 'lastName': 'Kikuchi'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,30,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,34,33,33,143,198,87,35,1,24,174,74,3,180,3,.261,689,.333,.419,.752,5,11,.688,.313,13,3094,3.99,178.1,7,11,0,0,0,0,79,1.42,772,535,33,0,0,1974,.640,3,0,8,2,289,0.72,.389,17.35,0,2.35,8.78,3.73,9.08,4.39,1.21,0,0,0,0,6
2025,"{'id': 113, 'name': 'Cincinnati Reds', 'link': '/api/v1/teams/113'}","{'id': 663903, 'fullName': 'Brady Singer', 'link': '/api/v1/people/663903', 'firstName': 'Brady', 'lastName': 'Singer'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,31,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,28,32,32,150,179,80,36,6,19,163,60,0,150,14,.238,631,.314,.404,.718,4,14,.778,.222,13,2850,4.03,169.2,14,12,0,0,0,0,76,1.24,716,509,32,0,0,1776,.620,14,0,3,0,255,0.84,.538,16.80,0,2.72,8.65,3.18,7.96,4.24,1.01,0,0,0,2,9
2025,"{'id': 133, 'name': 'Athletics', 'link': '/api/v1/teams/133'}","{'id': 605488, 'fullName': 'Jeffrey Springs', 'link': '/api/v1/people/605488', 'firstName': 'Jeffrey', 'lastName': 'Springs'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,32,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,32,32,30,131,234,90,36,0,28,138,54,0,153,3,.236,647,.295,.422,.717,3,20,.870,.130,8,2847,4.11,171.0,11,11,0,0,0,0,78,1.21,713,513,32,0,0,1793,.630,3,3,0,1,273,0.56,.500,16.65,0,2.56,7.26,2.84,8.05,4.74,1.47,0,0,0,1,8
2025,"{'id': 141, 'name': 'Toronto Blue Jays', 'link': '/api/v1/teams/141'}","{'id': 621244, 'fullName': 'José Berríos', 'link': '/api/v1/people/621244', 'firstName': 'José', 'lastName': 'Berríos'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,33,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,31,31,30,161,176,86,30,2,26,138,56,2,160,7,.253,632,.320,.430,.750,3,13,.813,.188,17,2584,4.17,166.0,9,5,0,0,0,0,77,1.30,698,498,31,0,0,1638,.630,7,1,1,4,272,0.91,.643,15.57,0,2.46,7.48,3.04,8.67,4.66,1.41,0,0,0,1,2
2025,"{'id': 134, 'name': 'Pittsburgh Pirates', 'link': '/api/v1/teams/134'}","{'id': 656605, 'fullName': 'Mitch Keller', 'link': '/api/v1/people/656605', 'firstName': 'Mitch', 'lastName': 'Keller'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,34,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,29,32,32,182,184,91,40,2,21,150,51,0,171,10,.249,686,.310,.405,.715,3,23,.885,.115,10,2870,4.19,176.1,6,15,0,0,0,0,82,1.26,749,529,32,0,0,1876,.650,10,0,5,0,278,0.99,.286,16.28,0,2.94,7.66,2.60,8.73,4.64,1.07,0,0,1,0,1
2025,"{'id': 110, 'name': 'Baltimore Orioles', 'link': '/api/v1/teams/110'}","{'id': 665152, 'fullName': 'Dean Kremer', 'link': '/api/v1/people/665152', 'firstName': 'Dean', 'lastName': 'Kremer'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,35,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,29,31,29,154,201,83,32,3,22,142,45,0,163,2,.248,656,.297,.407,.704,2,5,.714,.286,13,2753,4.19,171.2,11,10,0,0,0,0,80,1.21,708,515,31,0,0,1803,.650,2,1,9,0,267,0.77,.524,16.04,0,3.16,7.44,2.36,8.55,4.35,1.15,0,0,1,0,4
2025,"{'id': 121, 'name': 'New York Mets', 'link': '/api/v1/teams/121'}","{'id': 656849, 'fullName': 'David Peterson', 'link': '/api/v1/people/656849', 'firstName': 'David', 'lastName': 'Peterson'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,36,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,29,30,30,205,129,84,35,2,11,150,65,1,166,7,.258,643,.331,.370,.701,1,4,.800,.200,20,2699,4.22,168.2,9,6,0,0,0,0,79,1.37,723,506,30,1,1,1734,.640,7,1,3,3,238,1.59,.600,16.00,0,2.31,8.00,3.47,8.86,4.48,0.59,0,0,1,4,3
2025,"{'id': 114, 'name': 'Cleveland Guardians', 'link': '/api/v1/teams/114'}","{'id': 676440, 'fullName': 'Tanner Bibee', 'link': '/api/v1/people/676440', 'firstName': 'Tanner', 'lastName': 'Bibee'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,37,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,26,31,31,181,185,93,24,5,27,162,54,1,170,10,.246,692,.308,.412,.720,4,17,.810,.190,15,2970,4.24,182.1,12,11,0,0,0,0,86,1.23,762,547,31,2,1,1904,.640,10,1,3,2,285,0.98,.522,16.29,0,3.00,8.00,2.67,8.39,4.59,1.33,0,0,0,3,3
2025,"{'id': 108, 'name': 'Los Angeles Angels', 'link': '/api/v1/teams/108'}","{'id': 667755, 'fullName': 'José Soriano', 'link': '/api/v1/people/667755', 'firstName': 'José', 'lastName': 'Soriano'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,38,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,26,31,31,243,87,89,28,1,12,152,78,0,158,5,.249,634,.335,.353,.688,1,5,.833,.167,30,2784,4.26,169.0,10,11,0,0,0,0,80,1.40,724,507,31,0,0,1706,.610,5,0,8,0,224,2.79,.476,16.47,0,1.95,8.09,4.15,8.41,4.74,0.64,0,0,1,4,2
2025,"{'id': 138, 'name': 'St. Louis Cardinals', 'link': '/api/v1/teams/138'}","{'id': 543243, 'fullName': 'Sonny Gray', 'link': '/api/v1/people/543243', 'firstName': 'Sonny', 'lastName': 'Gray'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,39,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,35,32,32,166,157,93,31,4,25,201,38,0,185,3,.262,705,.302,.424,.726,10,11,.524,.476,9,2719,4.28,180.2,14,8,0,0,0,0,86,1.23,753,542,32,1,1,1800,.660,3,0,2,3,299,1.06,.636,15.05,0,5.29,10.01,1.89,9.22,4.63,1.25,0,0,3,1,3
2025,"{'id': 147, 'name': 'New York Yankees', 'link': '/api/v1/teams/147'}","{'id': 701542, 'fullName': 'Will Warren', 'link': '/api/v1/people/701542', 'firstName': 'Will', 'lastName': 'Warren'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,40,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,26,33,33,157,155,90,32,4,22,171,65,0,158,4,.250,631,.320,.418,.738,2,6,.750,.250,6,2802,4.44,162.1,9,8,0,0,0,0,80,1.37,711,487,33,0,0,1733,.620,4,1,2,2,264,1.01,.529,17.26,0,2.63,9.48,3.60,8.76,4.99,1.22,0,0,1,1,9
2025,"{'id': 113, 'name': 'Cincinnati Reds', 'link': '/api/v1/teams/113'}","{'id': 607259, 'fullName': 'Nick Martinez', 'link': '/api/v1/people/607259', 'firstName': 'Nick', 'lastName': 'Martinez'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,41,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,34,40,26,165,196,86,44,1,22,116,42,1,158,6,.254,621,.304,.435,.739,6,12,.667,.333,10,2578,4.45,165.2,11,14,0,0,5,0,82,1.21,683,497,40,0,0,1670,.650,6,0,6,1,270,0.84,.440,15.56,2,2.76,6.30,2.28,8.58,4.67,1.20,3,0,0,5,9
2025,"{'id': 133, 'name': 'Athletics', 'link': '/api/v1/teams/133'}","{'id': 622663, 'fullName': 'Luis Severino', 'link': '/api/v1/people/622663', 'firstName': 'Luis', 'lastName': 'Severino'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,42,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,31,29,29,159,194,93,35,0,16,124,50,1,162,16,.257,630,.324,.389,.713,2,10,.833,.167,9,2731,4.54,162.2,8,11,0,0,0,0,82,1.30,705,488,29,0,0,1728,.630,16,0,3,3,245,0.82,.421,16.79,0,2.48,6.86,2.77,8.96,5.15,0.89,0,0,0,2,7
2025,"{'id': 135, 'name': 'San Diego Padres', 'link': '/api/v1/teams/135'}","{'id': 656302, 'fullName': 'Dylan Cease', 'link': '/api/v1/people/656302', 'firstName': 'Dylan', 'lastName': 'Cease'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,43,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,29,32,32,114,163,91,37,1,21,215,71,2,152,5,.239,636,.318,.399,.717,4,12,.750,.250,8,3044,4.55,168.0,8,12,0,0,0,0,85,1.33,722,504,32,0,0,1924,.630,5,0,5,0,254,0.70,.400,18.12,0,3.03,11.52,3.80,8.14,4.88,1.13,0,0,2,3,5
2025,"{'id': 108, 'name': 'Los Angeles Angels', 'link': '/api/v1/teams/108'}","{'id': 543294, 'fullName': 'Kyle Hendricks', 'link': '/api/v1/people/543294', 'firstName': 'Kyle', 'lastName': 'Hendricks'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,44,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,35,31,31,160,206,92,37,3,25,114,43,3,167,5,.262,638,.311,.447,.758,2,24,.923,.077,16,2573,4.76,164.2,8,10,0,0,0,0,87,1.28,695,494,31,0,0,1715,.670,5,0,0,1,285,0.78,.444,15.63,0,2.65,6.23,2.35,9.13,5.03,1.37,0,0,0,3,6
2025,"{'id': 109, 'name': 'Arizona Diamondbacks', 'link': '/api/v1/teams/109'}","{'id': 668678, 'fullName': 'Zac Gallen', 'link': '/api/v1/people/668678', 'firstName': 'Zac', 'lastName': 'Gallen'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,45,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,29,33,33,192,200,109,37,4,31,175,66,1,176,4,.239,737,.303,.426,.729,3,14,.824,.176,13,3135,4.83,192.0,13,15,0,0,0,0,103,1.26,813,576,33,0,0,1975,.630,4,0,2,1,314,0.96,.464,16.33,0,2.65,8.20,3.09,8.25,5.11,1.45,0,0,0,2,4
2025,"{'id': 139, 'name': 'Tampa Bay Rays', 'link': '/api/v1/teams/139'}","{'id': 669358, 'fullName': 'Shane Baz', 'link': '/api/v1/people/669358', 'firstName': 'Shane', 'lastName': 'Baz'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,46,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,26,31,31,162,142,91,36,1,26,176,64,0,158,9,.250,633,.325,.433,.758,2,20,.909,.091,19,2718,4.87,166.1,10,12,0,0,0,0,90,1.33,711,499,31,0,0,1771,.650,9,0,3,1,274,1.14,.455,16.34,0,2.75,9.52,3.46,8.55,4.92,1.41,0,0,0,1,4
2025,"{'id': 115, 'name': 'Colorado Rockies', 'link': '/api/v1/teams/115'}","{'id': 607536, 'fullName': 'Kyle Freeland', 'link': '/api/v1/people/607536', 'firstName': 'Kyle', 'lastName': 'Freeland'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,47,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,32,31,31,165,183,105,34,5,22,124,38,2,193,6,.294,657,.335,.461,.796,2,5,.714,.286,16,2482,4.98,162.2,5,17,0,0,0,0,90,1.42,709,488,31,0,0,1689,.680,6,0,2,3,303,0.90,.227,15.26,0,3.26,6.86,2.10,10.68,5.81,1.22,0,0,0,1,7
2025,"{'id': 109, 'name': 'Arizona Diamondbacks', 'link': '/api/v1/teams/109'}","{'id': 694297, 'fullName': 'Brandon Pfaadt', 'link': '/api/v1/people/694297', 'firstName': 'Brandon', 'lastName': 'Pfaadt'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,48,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,26,33,33,181,191,107,51,3,26,147,37,2,198,12,.279,710,.323,.469,.792,2,13,.867,.133,10,2920,5.25,176.2,13,9,0,0,0,0,103,1.33,767,530,33,0,0,1902,.650,12,0,3,0,333,0.95,.591,16.53,0,3.97,7.49,1.88,10.09,5.45,1.32,0,0,1,1,6
2025,"{'id': 138, 'name': 'St. Louis Cardinals', 'link': '/api/v1/teams/138'}","{'id': 669467, 'fullName': 'Andre Pallante', 'link': '/api/v1/people/669467', 'firstName': 'Andre', 'lastName': 'Pallante'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,49,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,26,31,31,247,116,109,32,4,21,111,62,0,173,5,.270,640,.337,.431,.768,3,18,.857,.143,12,2720,5.31,162.2,6,15,0,0,0,0,96,1.44,715,488,31,0,0,1656,.610,5,2,12,1,276,2.13,.286,16.72,0,1.79,6.14,3.43,9.57,6.03,1.16,0,0,1,2,5
2025,"{'id': 146, 'name': 'Miami Marlins', 'link': '/api/v1/teams/146'}","{'id': 645261, 'fullName': 'Sandy Alcantara', 'link': '/api/v1/people/645261', 'firstName': 'Sandy', 'lastName': 'Alcantara'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,50,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2025,29,31,31,193,178,107,39,0,22,142,57,0,165,9,.247,669,.310,.404,.714,1,35,.972,.028,9,2891,5.36,174.2,11,12,0,0,0,0,104,1.27,745,524,31,0,0,1907,.660,9,2,8,0,270,1.08,.478,16.55,0,2.49,7.32,2.94,8.50,5.51,1.13,0,0,1,0,9
2026,"{'id': 158, 'name': 'Milwaukee Brewers', 'link': '/api/v1/teams/158'}","{'id': 694819, 'fullName': 'Jacob Misiorowski', 'link': '/api/v1/people/694819', 'firstName': 'Jacob', 'lastName': 'Misiorowski'}","{'id': 104, 'name': 'NL', 'link': '/api/v1/league/104'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,1,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,24,16,16,73,74,19,4,0,5,146,27,0,49,7,.144,341,.221,.199,.420,0,1,1.000,.000,7,1475,1.45,99.0,9,3,0,0,0,0,16,0.77,376,297,16,1,1,995,.670,7,1,5,0,68,0.99,.750,14.90,0,5.41,13.27,2.45,4.45,1.73,0.45,0,0,0,0,1
2026,"{'id': 147, 'name': 'New York Yankees', 'link': '/api/v1/teams/147'}","{'id': 693645, 'fullName': 'Cam Schlittler', 'link': '/api/v1/people/693645', 'firstName': 'Cam', 'lastName': 'Schlittler'}","{'id': 103, 'name': 'AL', 'link': '/api/v1/league/103'}","{'id': 1, 'link': '/api/v1/sports/1', 'abbreviation': 'MLB'}",1,2,"{'code': '1', 'name': 'Pitcher', 'type': 'Pitcher', 'abbreviation': 'P'}",2026,25,17,17,88,92,25,15,2,6,118,20,0,72,3,.197,365,.243,.299,.542,2,4,.667,.333,6,1535,1.62,100.0,8,4,0,0,0,0,18,0.92,394,300,17,0,0,1043,.680,3,0,0,0,109,0.96,.667,15.35,0,5.90,10.62,1.80,6.48,2.25,0.54,0,0,1,2,3
